round,phase,table,winner,player1,player2,source,tournament_id,tournament_name,date,match
4,1,11.0,peacoats,peacoats,gg_marco_o,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,12.0,bitkraft,peyton2012,bitkraft,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,13.0,byc23k,byc23k,joche,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,14.0,jam0828,jam0828,daniuncanny,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,15.0,rigbyjoker02,rigbyjoker02,jogasimples,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,16.0,lopunnylover69420,lopunnylover69420,kmart12,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,17.0,400vanilluxe,400vanilluxe,clrohulich8,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,18.0,timdanklin,grumpysquirtle8,timdanklin,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,19.0,ajp52,swordfishkilla,ajp52,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,20.0,didikiwi17,metaman,didikiwi17,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,21.0,morga,mdhcool,morga,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,22.0,fertpaet,fertpaet,waterbetter,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,23.0,mrchocoegg,mrchocoegg,kapony,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,24.0,lleyaghm,trulyeruption,lleyaghm,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,25.0,fuste,fuste,azreal,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,26.0,riggsze1,gamecheese2045,riggsze1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,27.0,rotmogg,14gram,rotmogg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,28.0,spragsgotpops,seideffect,spragsgotpops,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,29.0,rextrinity,rextrinity,austintx,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,30.0,blackraizer,blackraizer,rozaymc,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,31.0,rydog2nasty,ethanbowman,rydog2nasty,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,32.0,gatty2309,ember_tcg,gatty2309,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,33.0,jliu8989,swimtrader,jliu8989,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,34.0,zachstar70444,rakelovsky,zachstar70444,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,35.0,kuebs,kuebs,seve,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,36.0,imhoneycomb,imhoneycomb,redpandazzz,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,37.0,cluelessenby1,valisk,cluelessenby1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,38.0,3chrs4swtrvng,yeleir,3chrs4swtrvng,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,39.0,pokemateo,pokemateo,lunarwulf,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,40.0,-1,loranylopes,juicetcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,41.0,-1,samu33,fulorax,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
4,1,42.0,-1,ayelol,dropper,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,1.0,halenking,halenking,chace2002,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,2.0,f0xal1ve,rileytiger2,f0xal1ve,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,3.0,justagoldbat,treydog42,justagoldbat,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,4.0,mrchocoegg,kztyllo,mrchocoegg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,5.0,moonsidetcg,mgtoussaint,moonsidetcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,6.0,didikiwi17,peacoats,didikiwi17,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,7.0,timdanklin,calmlion_41,timdanklin,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,8.0,riggsze1,riggsze1,fuste,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,9.0,byc23k,ajp52,byc23k,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,10.0,rigbyjoker02,jam0828,rigbyjoker02,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,11.0,lleyaghm,lleyaghm,rotmogg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,12.0,milesfram,milesfram,bitkraft,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,13.0,colec42,colec42,sn4x,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,14.0,shackalacka55,nycmatt1,shackalacka55,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,15.0,morga,fertpaet,morga,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,16.0,400vanilluxe,rufff6671,400vanilluxe,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,17.0,lopunnylover69420,lopunnylover69420,spragsgotpops,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,18.0,kmart12,jliu8989,kmart12,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,19.0,pokemateo,pokemateo,alex_anime55,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,20.0,rydog2nasty,rydog2nasty,cluelessenby1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,21.0,3chrs4swtrvng,jogasimples,3chrs4swtrvng,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,22.0,zachstar70444,kraigsgirl0513,zachstar70444,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,23.0,gg_marco_o,gg_marco_o,kuebs,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,24.0,joche,joche,gatty2309,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,25.0,blackraizer,kapony,blackraizer,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,26.0,gamecheese2045,imhoneycomb,gamecheese2045,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,27.0,clrohulich8,rextrinity,clrohulich8,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,28.0,peyton2012,waterbetter,peyton2012,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,29.0,azreal,mdhcool,azreal,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,30.0,ember_tcg,ember_tcg,austintx,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,31.0,-1,valisk,ethanbowman,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,32.0,swimtrader,swimtrader,rozaymc,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,33.0,seve,seve,rakelovsky,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,34.0,-1,loranylopes,samu33,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,35.0,-1,dropper,juicetcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,36.0,lunarwulf,lunarwulf,fulorax,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
5,1,37.0,ayelol,ayelol,,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,1.0,f0xal1ve,f0xal1ve,justagoldbat,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,2.0,halenking,halenking,timdanklin,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,3.0,shackalacka55,shackalacka55,rileytiger2,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,4.0,didikiwi17,didikiwi17,lleyaghm,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,5.0,milesfram,milesfram,rigbyjoker02,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,6.0,colec42,riggsze1,colec42,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,7.0,mrchocoegg,mrchocoegg,lopunnylover69420,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,8.0,moonsidetcg,kztyllo,moonsidetcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,9.0,chace2002,byc23k,chace2002,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,10.0,400vanilluxe,400vanilluxe,morga,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,11.0,treydog42,treydog42,gamecheese2045,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,12.0,gg_marco_o,gg_marco_o,nycmatt1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,13.0,joche,joche,zachstar70444,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,14.0,pokemateo,fertpaet,pokemateo,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,15.0,3chrs4swtrvng,peacoats,3chrs4swtrvng,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,16.0,peyton2012,azreal,peyton2012,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,17.0,calmlion_41,clrohulich8,calmlion_41,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,18.0,blackraizer,blackraizer,fuste,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,19.0,kmart12,kmart12,seve,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,20.0,swimtrader,waterbetter,swimtrader,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,21.0,gatty2309,gatty2309,imhoneycomb,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,22.0,ember_tcg,ember_tcg,kuebs,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,23.0,jliu8989,jogasimples,jliu8989,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,24.0,cluelessenby1,rextrinity,cluelessenby1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,25.0,-1,kapony,rakelovsky,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,26.0,-1,valisk,ayelol,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,27.0,lunarwulf,austintx,lunarwulf,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
6,1,28.0,ethanbowman,ethanbowman,,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,1.0,f0xal1ve,f0xal1ve,halenking,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,2.0,mrchocoegg,chace2002,mrchocoegg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,3.0,colec42,colec42,treydog42,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,4.0,moonsidetcg,milesfram,moonsidetcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,5.0,justagoldbat,justagoldbat,shackalacka55,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,6.0,didikiwi17,didikiwi17,400vanilluxe,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,7.0,kztyllo,pokemateo,kztyllo,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,8.0,morga,morga,byc23k,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,9.0,rileytiger2,rileytiger2,calmlion_41,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,10.0,lopunnylover69420,lopunnylover69420,gg_marco_o,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,11.0,rigbyjoker02,kmart12,rigbyjoker02,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,12.0,timdanklin,timdanklin,riggsze1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,13.0,peyton2012,peyton2012,lleyaghm,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,14.0,3chrs4swtrvng,3chrs4swtrvng,blackraizer,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,15.0,joche,joche,ember_tcg,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,16.0,fuste,fuste,gatty2309,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,17.0,jliu8989,jliu8989,peacoats,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,18.0,cluelessenby1,azreal,cluelessenby1,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,19.0,fertpaet,swimtrader,fertpaet,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,20.0,seve,seve,ethanbowman,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,21.0,kuebs,lunarwulf,kuebs,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
7,1,22.0,kapony,kapony,,online,6a238bf047f3797bf6bad37d,REFINE Summer Series Session 1,2026-07-01T23:30:00.000Z,
1,1,1.0,shogunchan,shogunchan,dmillsny,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,2.0,aya,aya,trainerlou,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,3.0,artic,pino09,artic,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,4.0,t30_rizzi0,tcgchad410,t30_rizzi0,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,5.0,goldwire,goldwire,ekkonomico,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,6.0,eclipse_qtr,pdiddysus,eclipse_qtr,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,7.0,-1,kingzinmadness,beardedbearr54,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,8.0,treydog42,cvgyt,treydog42,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,9.0,eaglesown,eaglesown,neo7hinker,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,10.0,hypermiraidon,hypermiraidon,owenshrimpy,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,11.0,ramagevr,ramagevr,calango,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,12.0,ebonflare,ebonflare,waterbetter,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,13.0,klarinitzisfc,klarinitzisfc,kanharraps,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,14.0,finchytcg,finchytcg,letsreck,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,15.0,pokololp,igor_zuv3la,pokololp,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,16.0,yeleir,mellen32,yeleir,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,17.0,vasilikitsampa,vasilikitsampa,tapuwill,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,18.0,danc1ngdays,danc1ngdays,fyou,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,19.0,shibooyeah,cinimod149,shibooyeah,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,20.0,blitzblitz,bypayolo,blitzblitz,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,21.0,marioyobro,marioyobro,dan0347,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,22.0,chace2002,chace2002,awsomeguy1975,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,23.0,minotaur99,adainexe,minotaur99,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,24.0,savid400,ariskonsta,savid400,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,25.0,kingheracross,garydos112,kingheracross,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,26.0,murphysdad,murphysdad,raenbeaux,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,27.0,leaoghost,leaoghost,cwilly87,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,28.0,caballero,caballero,loockermanreed1,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,29.0,omegascizor456,omegascizor456,chv3173,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,30.0,cambot4life,pineapple122,cambot4life,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,31.0,barmen1,barmen1,soytupapi,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,32.0,lanz,mouldybroccoli,lanz,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,33.0,mrpunkinhead,mrpunkinhead,zhucchini,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,34.0,poke_mati,poke_mati,potw11,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,35.0,lordbj101,minsk1011590,lordbj101,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,36.0,azulgg,azulgg,dinosloth,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,37.0,mrnoodlesscks,mrnoodlesscks,amcharles1,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,38.0,viewset,grimmpa0,viewset,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,39.0,jrobrueda,mr__muffin__moose,jrobrueda,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,40.0,foodking90,foodking90,nouhfr,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,41.0,seanpluto,pulunsuola,seanpluto,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,42.0,dimmyjean,janprstecky,dimmyjean,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,43.0,azureravenos,azureravenos,milesfram,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,44.0,skandamis,henrylaz123,skandamis,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,45.0,otto_iii,otto_iii,dirtyjerseybbq,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,46.0,kingcobra,heart143,kingcobra,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,47.0,matt632,historicdork224,matt632,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
1,1,48.0,magicnickball,magicnickball,tungtungsahur,online,6a2a2ad82d97f3b0c2613980,Hideout TCG MID-WEEK Meta Clash 50 codes,2026-07-01T21:15:00.000Z,
